MovieId,imdbId,title,genres,Year,Avg rating,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,imdb links
54272,0462538,"Simpsons Movie, The (2007)",Animation|Comedy,2007,3.619565217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0462538
54286,0440963,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007,3.697530864,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0440963
54503,0829482,Superbad (2007),Comedy,2007,3.863636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0829482
54881,0923752,"King of Kong, The (2007)",Documentary,2007,3.916666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0923752
54995,1077258,Planet Terror (2007),Action|Horror|Sci-Fi,2007,3.795454545,1,0,0,0,0,0,0,0,0,1,0,0,1,0,https://www.imdb.com/title/tt1077258
54997,0381849,3:10 to Yuma (2007),Action|Crime|Drama,2007,4.06,1,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0381849
54999,0465602,Shoot 'Em Up (2007),Action|Comedy|Crime,2007,3.458333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0465602
55052,0783233,Atonement (2007),Drama|Romance,2007,3.538461538,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0783233
55118,0765443,Eastern Promises (2007),Crime|Drama|Thriller,2007,4.026315789,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0765443
55232,0432021,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007,2.95,1,0,0,0,0,0,0,0,0,1,0,0,1,1,https://www.imdb.com/title/tt0432021
55247,0758758,Into the Wild (2007),Action|Adventure|Drama,2007,3.902439024,1,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0758758
55269,0838221,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2007,3.428571429,0,1,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0838221
55276,0465538,Michael Clayton (2007),Drama|Thriller,2007,3.911764706,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0465538
55282,0389722,30 Days of Night (2007),Horror|Thriller,2007,3.181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://www.imdb.com/title/tt0389722
55290,0452623,Gone Baby Gone (2007),Crime|Drama|Mystery,2007,3.45,0,0,0,0,0,1,0,1,0,0,1,0,0,0,https://www.imdb.com/title/tt0452623
55363,0443680,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama,2007,4.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0443680
55442,0808417,Persepolis (2007),Animation|Drama,2007,4.181818182,0,0,1,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0808417
55721,0861739,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,2007,4.3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0861739
55765,0765429,American Gangster (2007),Crime|Drama|Thriller,2007,3.905405405,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0765429
55768,0389790,Bee Movie (2007),Animation|Comedy,2007,3.15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0389790
55820,0477348,No Country for Old Men (2007),Crime|Drama,2007,3.8984375,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0477348
55830,0799934,Be Kind Rewind (2008),Comedy,2008,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0799934
56145,0884328,"Mist, The (2007)",Horror|Sci-Fi,2007,3.428571429,0,0,0,0,0,0,0,0,0,1,0,0,1,0,https://www.imdb.com/title/tt0884328
56152,0461770,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Romance,2007,3.676470588,0,1,1,1,1,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0461770
56171,0385752,"Golden Compass, The (2007)",Adventure|Children|Fantasy,2007,3.111111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0385752
56174,0480249,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller,2007,3.483870968,1,0,0,0,0,0,0,0,0,1,0,0,1,1,https://www.imdb.com/title/tt0480249
56251,0471711,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,2007,3.9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0471711
56367,0467406,Juno (2007),Comedy|Drama|Romance,2007,3.769230769,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0467406
56587,0825232,"Bucket List, The (2007)",Comedy|Drama,2007,3.230769231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0825232
56757,0408236,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Thriller,2007,3.716666667,0,0,0,0,0,0,0,1,0,1,0,0,0,1,https://www.imdb.com/title/tt0408236
56775,0465234,National Treasure: Book of Secrets (2007),Action|Adventure,2007,3.041666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0465234
56782,0469494,There Will Be Blood (2007),Drama,2007,4.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0469494
56941,0431308,P.S. I Love You (2007),Comedy|Drama|Romance,2007,3.090909091,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0431308
56949,0988595,27 Dresses (2008),Comedy|Romance,2008,3.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0988595
57368,1060277,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,2008,3.351851852,1,0,0,0,0,0,0,0,0,0,1,0,1,1,https://www.imdb.com/title/tt1060277
57504,0808506,"Girl Who Leapt Through Time, The (Toki o kakeru shÃ´jo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,2006,4.1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,https://www.imdb.com/title/tt0808506
57640,0411477,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,2008,3.805555556,1,1,0,0,0,0,0,0,1,0,0,0,1,0,https://www.imdb.com/title/tt0411477
57669,0780536,In Bruges (2008),Comedy|Crime|Drama|Thriller,2008,4.158536585,0,0,0,0,1,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0780536
58025,0489099,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,2008,3.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,https://www.imdb.com/title/tt0489099
58047,0832266,"Definitely, Maybe (2008)",Comedy|Drama|Romance,2008,3.428571429,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0832266
58156,0839980,Semi-Pro (2008),Comedy,2008,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0839980
58293,0443649,"10,000 BC (2008)",Adventure|Romance|Thriller,2008,2.705882353,0,1,0,0,0,0,0,0,0,0,0,1,0,1,https://www.imdb.com/title/tt0443649
58295,0200465,"Bank Job, The (2008)",Action|Crime|Thriller,2008,3.615384615,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0200465
58559,0468569,"Dark Knight, The (2008)",Action|Crime|Drama,2008,4.238255034,1,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0468569
58803,0478087,21 (2008),Crime|Drama|Romance|Thriller,2008,3.75,0,0,0,0,0,1,0,1,0,0,0,1,0,1,https://www.imdb.com/title/tt0478087
58998,0800039,Forgetting Sarah Marshall (2008),Comedy|Romance,2008,3.769230769,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0800039
59022,0481536,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,2008,3.307692308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0481536
59258,0871426,Baby Mama (2008),Comedy,2008,3.136363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0871426
59315,0371746,Iron Man (2008),Action|Adventure|Sci-Fi,2008,3.824468085,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0371746
59369,0936501,Taken (2008),Action|Crime|Drama|Thriller,2008,3.619047619,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0936501
59387,0460791,"Fall, The (2006)",Adventure|Drama|Fantasy,2006,3.954545455,0,1,0,0,0,0,0,1,1,0,0,0,0,0,https://www.imdb.com/title/tt0460791
59501,0499448,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,2008,3.541666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0499448
59615,0367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,2008,2.833333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0367882
59725,1000774,Sex and the City (2008),Comedy|Romance,2008,2.409090909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt1000774
59784,0441773,Kung Fu Panda (2008),Action|Animation|Children|Comedy,2008,3.444444444,1,0,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0441773
59900,0960144,You Don't Mess with the Zohan (2008),Comedy,2008,2.866666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0960144
60040,0800080,"Incredible Hulk, The (2008)",Action|Sci-Fi,2008,3.171428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0800080
60069,0910970,WALLÂ·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008,4.057692308,0,1,1,1,0,0,0,0,0,0,0,1,1,0,https://www.imdb.com/title/tt0910970
60072,0493464,Wanted (2008),Action|Thriller,2008,3.159090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0493464
60074,0448157,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,2008,3.034482759,1,1,0,0,1,1,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0448157
60126,0425061,Get Smart (2008),Action|Comedy,2008,3.46875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0425061
60397,0795421,Mamma Mia! (2008),Comedy|Romance,2008,2.964285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0795421
60684,0409459,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,3.988372093,1,0,0,0,0,0,0,1,0,0,1,0,1,1,https://www.imdb.com/title/tt0409459
60756,0838283,Step Brothers (2008),Comedy,2008,3.553571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0838283
60950,0497465,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,2008,3.09375,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0497465
61024,0910936,Pineapple Express (2008),Action|Comedy|Crime,2008,3.677419355,1,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0910936
61132,0942385,Tropic Thunder (2008),Action|Adventure|Comedy,2008,3.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0942385
61240,1139797,Let the Right One In (LÃ¥t den rÃ¤tte komma in) (2008),Drama|Fantasy|Horror|Romance,2008,3.911764706,0,0,0,0,0,0,0,1,1,1,0,1,0,0,https://www.imdb.com/title/tt1139797
61323,0887883,Burn After Reading (2008),Comedy|Crime|Drama,2008,3.487179487,0,0,0,0,1,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0887883
62155,0981227,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,2008,3.35,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0981227
62374,0758774,Body of Lies (2008),Action|Drama|Thriller,2008,3.772727273,1,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0758774
62849,1032755,RocknRolla (2008),Action|Crime,2008,3.769230769,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1032755
62999,0479952,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy,2008,3.692307692,1,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0479952
63082,1010048,Slumdog Millionaire (2008),Crime|Drama|Romance,2008,3.809859155,0,0,0,0,0,1,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1010048
63113,0830515,Quantum of Solace (2008),Action|Adventure|Thriller,2008,3.457142857,1,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0830515
63131,0430922,Role Models (2008),Comedy,2008,3.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0430922
63859,0397892,Bolt (2008),Action|Adventure|Animation|Children|Comedy,2008,3.388888889,1,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0397892
63876,1013753,Milk (2008),Drama,2008,3.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1013753
63992,1099212,Twilight (2008),Drama|Fantasy|Romance|Thriller,2008,2.409090909,0,0,0,0,0,0,0,1,1,0,0,1,0,1,https://www.imdb.com/title/tt1099212
64614,1205489,Gran Torino (2008),Crime|Drama,2008,3.945652174,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1205489
64716,0814314,Seven Pounds (2008),Drama,2008,4.136363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0814314
64839,1125849,"Wrestler, The (2008)",Drama,2008,3.735294118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1125849
64957,0421715,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,2008,3.594594595,0,0,0,0,0,0,0,1,1,0,1,1,0,0,https://www.imdb.com/title/tt0421715
64969,1068680,Yes Man (2008),Comedy,2008,3.617647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1068680
64983,0985699,Valkyrie (2008),Drama|Thriller,2008,3.409090909,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0985699
65088,0960731,Bedtime Stories (2008),Adventure|Children|Comedy,2008,3.363636364,0,1,0,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0960731
65230,0822832,Marley & Me (2008),Comedy|Drama,2008,3.142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0822832
65261,0876563,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008,4.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0876563
65514,1220719,Ip Man (2008),Action|Drama,2008,3.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1220719
66097,0327597,Coraline (2009),Animation|Fantasy|Thriller,2009,3.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,https://www.imdb.com/title/tt0327597
66203,1001508,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009,2.818181818,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1001508
66934,1227926,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Sci-Fi,2008,3.916666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0,https://www.imdb.com/title/tt1227926
67087,1155056,"I Love You, Man (2009)",Comedy,2009,3.529411765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1155056
67255,1132620,"Girl with the Dragon Tattoo, The (MÃ¤n som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009,3.94,0,0,0,0,0,1,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt1132620
67734,1091722,Adventureland (2009),Comedy|Drama,2009,3.333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1091722
67923,1013752,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009,3.25,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt1013752
68135,0974661,17 Again (2009),Comedy|Drama,2009,3.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0974661
68157,0361748,Inglourious Basterds (2009),Action|Drama,2009,4.136363636,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0361748
68237,1182345,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009,3.96875,0,0,0,0,0,0,0,1,0,0,1,0,1,1,https://www.imdb.com/title/tt1182345
68319,0458525,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009,2.865384615,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0458525
68358,0796366,Star Trek (2009),Action|Adventure|Sci-Fi,2009,3.86440678,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0796366
68554,0808151,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009,3.264705882,0,0,0,0,0,1,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt0808151
68791,0438488,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009,3.25,1,1,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0438488
68793,1078912,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy,2009,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1078912
68954,1049413,Up (2009),Adventure|Animation|Children|Drama,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1049413
69122,1119646,"Hangover, The (2009)",Comedy|Crime,2009,3.631578947,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1119646
69406,1041829,"Proposal, The (2009)",Comedy|Romance,2009,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt1041829
69481,0887912,"Hurt Locker, The (2008)",Action|Drama|Thriller,2008,4.058823529,1,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0887912
69526,1055369,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi,2009,2.425,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt1055369
69644,1080016,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009,2.607142857,1,1,1,1,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt1080016
69757,1022603,(500) Days of Summer (2009),Comedy|Drama|Romance,2009,3.666666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1022603
69784,0889583,BrÃ¼no (Bruno) (2009),Comedy,2009,3.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0889583
69844,0417741,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0,https://www.imdb.com/title/tt0417741
69951,1054606,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009,3.8125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,https://www.imdb.com/title/tt1054606
70183,1142988,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009,3.666666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1142988
70286,1136608,District 9 (2009),Mystery|Sci-Fi|Thriller,2009,3.776923077,0,0,0,0,0,0,0,0,0,0,1,0,1,1,https://www.imdb.com/title/tt1136608
70293,1135503,Julie & Julia (2009),Comedy|Drama|Romance,2009,2.958333333,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1135503
71057,0472033,9 (2009),Adventure|Animation|Sci-Fi,2009,3.642857143,0,1,1,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0472033
71264,0844471,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy,2009,3.529411765,0,0,1,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0844471
71464,1019452,"Serious Man, A (2009)",Comedy|Drama,2009,3.227272727,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1019452
71530,0986263,Surrogates (2009),Action|Sci-Fi|Thriller,2009,3.035714286,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0986263
71535,1156398,Zombieland (2009),Action|Comedy|Horror,2009,3.877358491,1,0,0,0,1,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt1156398
71745,0386117,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy,2009,2.666666667,0,1,0,1,0,0,0,1,1,0,0,0,0,0,https://www.imdb.com/title/tt0386117
71899,0978762,Mary and Max (2009),Animation|Comedy|Drama,2009,4.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0978762
72011,1193138,Up in the Air (2009),Drama|Romance,2009,3.71875,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt1193138
72226,0432283,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,2009,4.083333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0432283
72378,1190080,2012 (2009),Action|Drama|Sci-Fi|Thriller,2009,2.619047619,1,0,0,0,0,0,0,1,0,0,0,0,1,1,https://www.imdb.com/title/tt1190080
72641,0878804,"Blind Side, The  (2009)",Drama,2009,3.677419355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0878804
72737,0780521,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Romance,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0780521
72998,0499549,Avatar (2009),Action|Adventure|Sci-Fi,2009,3.603092784,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0499549
73017,0988045,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1,https://www.imdb.com/title/tt0988045
73321,1037705,"Book of Eli, The (2010)",Action|Adventure|Drama,2010,3.28125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1037705
74458,1130884,Shutter Island (2010),Drama|Mystery|Thriller,2010,4.02238806,0,0,0,0,0,0,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt1130884
74789,1014759,Alice in Wonderland (2010),Adventure|Fantasy,2010,2.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt1014759
76077,1231587,Hot Tub Time Machine (2010),Comedy|Sci-Fi,2010,3.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt1231587
76093,0892769,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy,2010,3.943396226,0,1,1,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0892769
76175,0800320,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,2010,2.307692308,1,1,0,0,0,0,0,1,1,0,0,0,0,0,https://www.imdb.com/title/tt0800320
76251,1250777,Kick-Ass (2010),Action|Comedy,2010,3.651162791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1250777
76293,1279935,Date Night (2010),Action|Comedy|Romance,2010,3.318181818,1,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt1279935
77455,1587707,Exit Through the Gift Shop (2010),Comedy|Documentary,2010,4.038461538,0,0,0,0,1,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1587707
77561,1228705,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller,2010,3.510638298,1,1,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt1228705
78105,0473075,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance,2010,2.884615385,1,1,0,0,0,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0473075
78209,1226229,Get Him to the Greek (2010),Comedy,2010,3.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1226229
78469,0429493,"A-Team, The (2010)",Action|Comedy|Thriller,2010,3.147058824,1,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0429493
78499,0435761,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy,2010,4.109090909,0,1,1,1,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0435761
78772,1325004,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller,2010,2.45,0,0,0,0,0,0,0,0,1,0,0,1,0,1,https://www.imdb.com/title/tt1325004
79057,1424381,Predators (2010),Action|Sci-Fi|Thriller,2010,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt1424381
79091,1323594,Despicable Me (2010),Animation|Children|Comedy|Crime,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1323594
79132,1375666,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1,https://www.imdb.com/title/tt1375666
79134,1375670,Grown Ups (2010),Comedy,2010,3.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1375670
79139,0963966,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,2010,3.45,1,1,0,1,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0963966
79293,0944835,Salt (2010),Action|Thriller,2010,2.966666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0944835
79592,1386588,"Other Guys, The (2010)",Action|Comedy,2010,3.261904762,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt1386588
79695,1320253,"Expendables, The (2010)",Action|Adventure|Thriller,2010,3.058823529,1,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt1320253
79702,0446029,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Romance,2010,3.704545455,1,0,0,0,1,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0446029
80219,0985694,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,2010,3.25,1,1,0,0,1,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0985694
80463,1285016,"Social Network, The (2010)",Drama,2010,3.885964912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt1285016
