MovieId,imdbId,title,genres,Year,Avg rating,,,,,,,,,,,,,,
76175,800320,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,2010,2.307692308,1,1,0,0,0,0,0,1,1,0,0,0,0,0
76251,1250777,Kick-Ass (2010),Action|Comedy,2010,3.651162791,1,0,0,0,1,0,0,0,0,0,0,0,0,0
76293,1279935,Date Night (2010),Action|Comedy|Romance,2010,3.318181818,1,0,0,0,1,0,0,0,0,0,0,1,0,0
77455,1587707,Exit Through the Gift Shop (2010),Comedy|Documentary,2010,4.038461538,0,0,0,0,1,0,1,0,0,0,0,0,0,0
77561,1228705,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller,2010,3.510638298,1,1,0,0,0,0,0,0,0,0,0,0,1,1
78105,473075,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance,2010,2.884615385,1,1,0,0,0,0,0,0,1,0,0,1,0,0
78209,1226229,Get Him to the Greek (2010),Comedy,2010,3.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78469,429493,"A-Team, The (2010)",Action|Comedy|Thriller,2010,3.147058824,1,0,0,0,1,0,0,0,0,0,0,0,0,1
78499,435761,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy,2010,4.109090909,0,1,1,1,1,0,0,0,1,0,0,0,0,0
78772,1325004,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller,2010,2.45,0,0,0,0,0,0,0,0,1,0,0,1,0,1
79057,1424381,Predators (2010),Action|Sci-Fi|Thriller,2010,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
79091,1323594,Despicable Me (2010),Animation|Children|Comedy|Crime,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0
79132,1375666,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1
79134,1375670,Grown Ups (2010),Comedy,2010,3.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79139,963966,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,2010,3.45,1,1,0,1,1,0,0,0,1,0,0,0,0,0
79293,944835,Salt (2010),Action|Thriller,2010,2.966666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1
79592,1386588,"Other Guys, The (2010)",Action|Comedy,2010,3.261904762,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79695,1320253,"Expendables, The (2010)",Action|Adventure|Thriller,2010,3.058823529,1,1,0,0,0,0,0,0,0,0,0,0,0,1
79702,446029,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Romance,2010,3.704545455,1,0,0,0,1,0,0,0,1,0,0,1,0,0
80219,985694,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,2010,3.25,1,1,0,0,1,1,0,0,0,0,0,0,0,1
80463,1285016,"Social Network, The (2010)",Drama,2010,3.885964912,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80489,840361,"Town, The (2010)",Crime|Drama|Thriller,2010,3.954545455,0,0,0,0,0,1,0,1,0,0,0,0,0,1
80549,1282140,Easy A (2010),Comedy|Romance,2010,3.796296296,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80906,1645089,Inside Job (2010),Documentary,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81229,1245526,Red (2010),Action|Comedy,2010,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81537,1231583,Due Date (2010),Comedy,2010,3.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81562,1542344,127 Hours (2010),Adventure|Drama|Thriller,2010,3.833333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
81564,1001526,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi,2010,3.6,1,0,1,1,1,0,0,0,0,0,0,0,1,0
81591,947798,Black Swan (2010),Drama|Thriller,2010,3.630952381,0,0,0,0,0,0,0,1,0,0,0,0,0,1
81834,926084,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy,2010,3.989361702,1,1,0,0,0,0,0,0,1,0,0,0,0,0
81845,1504320,"King's Speech, The (2010)",Drama,2010,4.043103448,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81847,398286,Tangled (2010),Animation|Children|Comedy|Fantasy|Romance,2010,3.916666667,0,0,1,1,1,0,0,0,1,0,0,1,0,0
81932,964517,"Fighter, The (2010)",Drama,2010,3.760869565,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82461,1104001,Tron: Legacy (2010),Action|Adventure|Sci-Fi,2010,3.236842105,1,1,0,0,0,0,0,0,0,0,0,0,1,0
83134,1465522,Tucker & Dale vs Evil (2010),Comedy|Horror,2010,3.916666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83349,990407,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller,2011,3,1,0,0,0,1,1,0,0,1,0,0,0,0,1
84152,1219289,Limitless (2011),Sci-Fi|Thriller,2011,3.95,0,0,0,0,0,0,0,0,0,0,0,0,1,1
84374,1411238,No Strings Attached (2011),Comedy|Romance,2011,2.928571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84392,1189340,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,2011,3.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1
84772,1092026,Paul (2011),Adventure|Comedy|Sci-Fi,2011,3.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0
84944,1192628,Rango (2011),Action|Adventure|Animation|Children|Comedy,2011,3.617647059,1,1,1,1,1,0,0,0,0,0,0,0,0,0
84954,1385826,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,2011,3.166666667,0,0,0,0,0,0,0,0,0,0,0,1,1,1
85414,945513,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,2011,3.602941176,1,0,0,0,0,0,0,1,0,0,1,0,1,1
85510,978764,Sucker Punch (2011),Action|Fantasy|Thriller,2011,3.125,1,0,0,0,0,0,0,0,1,0,0,0,0,1
86190,993842,Hanna (2011),Action|Adventure|Mystery|Thriller,2011,3.318181818,1,1,0,0,0,0,0,0,0,0,1,0,0,1
86332,800369,Thor (2011),Action|Adventure|Drama|Fantasy,2011,3.514705882,1,1,0,0,0,0,0,1,1,0,0,0,0,0
86644,1596343,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller,2011,3.05,1,0,0,0,0,1,0,1,0,0,0,0,0,1
86833,1478338,Bridesmaids (2011),Comedy,2011,3.761904762,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86880,1298650,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy,2011,3.229166667,1,1,0,0,0,0,0,0,1,0,0,0,0,0
86882,1605783,Midnight in Paris (2011),Comedy|Fantasy|Romance,2011,3.56,0,0,0,0,1,0,0,0,1,0,0,1,0,0
86911,1411697,"Hangover Part II, The (2011)",Comedy,2011,3.266666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87222,1302011,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy,2011,3.323529412,1,1,1,1,1,0,0,0,0,0,0,0,0,0
87232,1270798,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller,2011,3.790697674,1,1,0,0,0,0,0,0,0,0,0,0,1,1
87306,1650062,Super 8 (2011),Mystery|Sci-Fi|Thriller,2011,3.595238095,0,0,0,0,0,0,0,0,0,0,1,0,1,1
87430,1133985,Green Lantern (2011),Action|Adventure|Sci-Fi,2011,2.35,1,1,0,0,0,0,0,0,0,0,0,0,1,0
87520,1399103,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi,2011,2.363636364,1,1,0,0,0,0,0,0,0,0,0,0,1,0
87869,1499658,Horrible Bosses (2011),Comedy|Crime,2011,3.4375,0,0,0,0,1,1,0,0,0,0,0,0,0,0
88125,1201607,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery,2011,3.91,1,1,0,0,0,0,0,1,1,0,1,0,0,0
88129,780504,Drive (2011),Crime|Drama|Thriller,2011,3.765625,0,0,0,0,0,1,0,1,0,0,0,0,0,1
88140,458339,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller,2011,3.546875,1,1,0,0,0,0,0,0,0,0,0,0,1,1
88163,1570728,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,2011,3.983870968,0,0,0,0,1,0,0,1,0,0,0,1,0,0
88405,1632708,Friends with Benefits (2011),Comedy|Romance,2011,3.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88744,1318514,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,2011,3.462962963,1,0,0,0,0,0,0,1,0,0,0,0,1,1
88785,1488555,"Change-Up, The (2011)",Comedy,2011,2.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88810,1454029,"Help, The (2011)",Drama,2011,3.833333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89470,1598778,Contagion (2011),Sci-Fi|Thriller,2011,3.708333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1
89492,1210166,Moneyball (2011),Drama,2011,3.884615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89745,848228,"Avengers, The (2012)",Action|Adventure|Sci-Fi,2012,3.869565217,1,1,0,0,0,0,0,0,0,0,0,0,1,0
89774,1291584,Warrior (2011),Drama,2011,3.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89864,1306980,50/50 (2011),Comedy|Drama,2011,3.631578947,0,0,0,0,1,0,0,1,0,0,0,0,0,0
89904,1655442,The Artist (2011),Comedy|Drama|Romance,2011,4.045454545,0,0,0,0,1,0,0,1,0,0,0,1,0,0
90405,1637688,In Time (2011),Crime|Sci-Fi|Thriller,2011,3.392857143,0,0,0,0,0,1,0,0,0,0,0,0,1,1
90746,983193,"Adventures of Tintin, The (2011)",Action|Animation|Mystery,2011,3.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0
90866,970179,Hugo (2011),Children|Drama|Mystery,2011,3.75,0,0,0,1,0,0,0,1,0,0,1,0,0,0
91077,1033575,"Descendants, The (2011)",Comedy|Drama,2011,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0
91094,1204342,"Muppets, The (2011)",Children|Comedy,2011,2.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91485,1764651,"Expendables 2, The (2012)",Action|Adventure,2012,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91500,1392170,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,2012,3.435185185,1,1,0,0,0,0,0,1,0,0,0,0,1,1
91529,1345836,"Dark Knight Rises, The (2012)",Action|Adventure|Crime,2012,3.993421053,1,1,0,0,0,1,0,0,0,0,0,0,0,0
91535,1194173,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller,2012,3.138888889,1,1,0,0,0,0,0,1,0,0,0,0,0,1
91542,1515091,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,2011,3.763157895,1,1,0,0,1,1,0,0,0,0,1,0,0,1
91630,1229238,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller,2011,3.659090909,1,1,0,0,0,0,0,0,0,0,0,0,0,1
91658,1568346,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,2011,3.488095238,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92259,1675434,Intouchables (2011),Comedy|Drama,2011,4.108108108,0,0,0,0,1,0,0,1,0,0,0,0,0,0
92535,2112999,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2011,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93326,1596350,This Means War (2012),Action|Comedy|Romance,2012,2.636363636,1,0,0,0,1,0,0,0,0,0,0,1,0,0
93363,401729,John Carter (2012),Action|Adventure|Sci-Fi,2012,3.090909091,1,1,0,0,0,0,0,0,0,0,0,0,1,0
93510,1232829,21 Jump Street (2012),Action|Comedy|Crime,2012,3.865384615,1,0,0,0,1,1,0,0,0,0,0,0,0,0
93840,1259521,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012,4.022727273,0,0,0,0,1,0,0,0,0,1,0,0,1,1
94677,1645170,"Dictator, The (2012)",Comedy,2012,3.558823529,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94777,1409024,Men in Black III (M.III.B.) (M.I.B.Â³) (2012),Action|Comedy|Sci-Fi,2012,3.277777778,1,0,0,0,1,0,0,0,0,0,0,0,1,0
94864,1446714,Prometheus (2012),Action|Horror|Sci-Fi,2012,3.296296296,1,0,0,0,0,0,0,0,0,1,0,0,1,0
94959,1748122,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012,3.775862069,0,0,0,0,1,0,0,1,0,0,0,1,0,0
95167,1217209,Brave (2012),Action|Adventure|Animation|Children,2012,3.466666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0
95441,1637725,Ted (2012),Comedy|Fantasy,2012,3.285714286,0,0,0,0,1,0,0,0,1,0,0,0,0,0
95510,948470,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi,2012,3.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0
96079,1074638,Skyfall (2012),Action|Adventure|Thriller,2012,3.81,1,1,0,0,0,0,0,0,0,0,0,0,0,1
96588,1981677,Pitch Perfect (2012),Comedy,2012,3.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96610,1276104,Looper (2012),Action|Crime|Sci-Fi,2012,3.640625,1,0,0,0,0,1,0,0,0,0,0,0,1,0
96737,1343727,Dredd (2012),Action|Sci-Fi,2012,3.714285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96821,1659337,"Perks of Being a Wallflower, The (2012)",Drama|Romance,2012,3.825,0,0,0,0,0,0,0,1,0,0,0,1,0,0
96829,2106476,"Hunt, The (Jagten) (2012)",Drama,2012,4.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97225,837562,Hotel Transylvania (2012),Animation|Children|Comedy,2012,3.409090909,0,0,1,1,1,0,0,0,0,0,0,0,0,0
97304,1024648,Argo (2012),Drama|Thriller,2012,3.982142857,0,0,0,0,0,0,0,1,0,0,0,0,0,1
97306,1931533,Seven Psychopaths (2012),Comedy|Crime,2012,3.466666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0
97752,1371111,Cloud Atlas (2012),Drama|Sci-Fi,2012,3.736842105,0,0,0,0,0,0,0,1,0,0,0,0,1,0
97913,1772341,Wreck-It Ralph (2012),Animation|Comedy,2012,3.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0
97921,1045658,Silver Linings Playbook (2012),Comedy|Drama,2012,3.716666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0
97938,454876,Life of Pi (2012),Adventure|Drama,2012,3.629032258,0,1,0,0,0,0,0,1,0,0,0,0,0,0
98243,1446192,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy,2012,3.791666667,0,1,1,1,0,0,0,0,1,0,0,0,0,0
98809,903624,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy,2012,3.8125,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98961,1790885,Zero Dark Thirty (2012),Action|Drama|Thriller,2012,4.107142857,1,0,0,0,0,0,0,1,0,0,0,0,0,1
99007,1588173,Warm Bodies (2013),Comedy|Horror|Romance,2013,3.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0
99112,790724,Jack Reacher (2012),Action|Crime|Thriller,2012,3.416666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1
99114,1853728,Django Unchained (2012),Action|Drama,2012,3.943661972,1,0,0,0,0,0,0,1,0,0,0,0,0,0
101864,1483013,Oblivion (2013),Action|Adventure|Sci-Fi,2013,3.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
102123,1245492,This Is the End (2013),Action|Comedy,2013,3.214285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0
102125,1300854,Iron Man 3 (2013),Action|Sci-Fi|Thriller,2013,3.5625,1,0,0,0,0,0,0,0,0,0,0,0,1,1
102407,1343092,"Great Gatsby, The (2013)",Drama,2013,3.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102445,1408101,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi,2013,3.685185185,1,1,0,0,0,0,0,0,0,0,0,0,1,0
102481,2234155,"Internship, The (2013)",Comedy,2013,3.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102903,1670345,Now You See Me (2013),Crime|Mystery|Thriller,2013,3.409090909,0,0,0,0,0,1,0,0,0,0,1,0,0,1
103042,770828,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi,2013,3.295454545,1,1,0,0,0,0,0,0,1,0,0,0,1,0
103141,1453405,Monsters University (2013),Adventure|Animation|Comedy,2013,3.875,0,1,1,0,1,0,0,0,0,0,0,0,0,0
103228,1663662,Pacific Rim (2013),Action|Adventure|Sci-Fi,2013,3.607142857,1,1,0,0,0,0,0,0,0,0,0,0,1,0
103249,816711,World War Z (2013),Action|Drama|Horror,2013,3.026315789,1,0,0,0,0,0,0,1,0,1,0,0,0,0
103253,1535108,Elysium (2013),Action|Drama|Sci-Fi,2013,3.3125,1,0,0,0,0,0,0,1,0,0,0,0,1,0
103335,1690953,Despicable Me 2 (2013),Animation|Children|Comedy,2013,3.578947368,0,0,1,1,1,0,0,0,0,0,0,0,0,0
103341,1213663,"World's End, The (2013)",Action|Comedy|Sci-Fi,2013,3.416666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0
103772,1430132,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,2013,3.375,1,1,0,0,0,0,0,0,1,0,0,0,1,0
104211,1723121,We're the Millers (2013),Comedy|Crime,2013,3.738095238,0,0,0,0,1,1,0,0,0,0,0,0,0,0
104241,1650554,Kick-Ass 2 (2013),Action|Comedy|Crime,2013,3.454545455,1,0,0,0,1,1,0,0,0,0,0,0,0,0
104374,2194499,About Time (2013),Drama|Fantasy|Romance,2013,3.933333333,0,0,0,0,0,0,0,1,1,0,0,1,0,0
104841,1454468,Gravity (2013),Action|Sci-Fi,2013,3.578125,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104879,1392214,Prisoners (2013),Drama|Mystery|Thriller,2013,4.15625,0,0,0,0,0,0,0,1,0,0,1,0,0,1
104913,1979320,Rush (2013),Action|Drama,2013,3.818181818,1,0,0,0,0,0,0,1,0,0,0,0,0,0
105504,1535109,Captain Phillips (2013),Adventure|Drama|Thriller,2013,4.047619048,0,1,0,0,0,0,0,1,0,0,0,0,0,1
105844,2024544,12 Years a Slave (2013),Drama,2013,3.625,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106002,1731141,Ender's Game (2013),Action|Adventure|Sci-Fi,2013,3.4375,1,1,0,0,0,0,0,0,0,0,0,0,1,0
106072,1981115,Thor: The Dark World (2013),Action|Adventure|Fantasy,2013,3.30952381,1,1,0,0,0,0,0,0,1,0,0,0,0,0
106100,790636,Dallas Buyers Club (2013),Drama,2013,3.970588235,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106487,1951264,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi,2013,3.634615385,1,1,0,0,0,0,0,0,0,0,0,0,1,0
106489,1170358,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy,2013,3.58,0,1,0,0,0,0,0,0,1,0,0,0,0,0
106696,2294629,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Romance,2013,3.620689655,0,1,1,0,1,0,0,0,1,0,0,1,0,0
106782,993846,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,2013,3.916666667,0,0,0,0,1,1,0,1,0,0,0,0,0,0
106916,1800241,American Hustle (2013),Crime|Drama,2013,3.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0
106918,359950,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,2013,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0
106920,1798709,Her (2013),Drama|Romance|Sci-Fi,2013,3.92,0,0,0,0,0,0,0,1,0,0,0,1,1,0
107348,1229340,Anchorman 2: The Legend Continues (2013),Comedy,2013,3.363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107406,1706620,Snowpiercer (2013),Action|Drama|Sci-Fi,2013,3.428571429,1,0,0,0,0,0,0,1,0,0,0,0,1,0
108190,1840309,Divergent (2014),Adventure|Romance|Sci-Fi,2014,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0
108932,1490017,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,2014,3.870967742,1,1,1,1,1,0,0,0,1,0,0,0,0,0
109374,2278388,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2014,3.778846154,0,0,0,0,1,0,0,1,0,0,0,0,0,0
109487,816692,Interstellar (2014),Sci-Fi,2014,3.993150685,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110102,1843866,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi,2014,3.741935484,1,1,0,0,0,0,0,0,0,0,0,0,1,0
110553,1872181,The Amazing Spider-Man 2 (2014),Action|Sci-Fi,2014,2.636363636,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111113,2004420,Neighbors (2014),Comedy,2014,3.291666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111360,2872732,Lucy (2014),Action|Sci-Fi,2014,2.821428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111362,1877832,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,2014,3.833333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0
111364,831387,Godzilla (2014),Action|Adventure|Sci-Fi,2014,2.615384615,1,1,0,0,0,0,0,0,0,0,0,0,1,0
111659,1587310,Maleficent (2014),Action|Adventure|Children,2014,2.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0
111743,2557490,A Million Ways to Die in the West (2014),Comedy,2014,2.958333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111759,1631867,Edge of Tomorrow (2014),Action|Sci-Fi,2014,3.977272727,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111781,2381249,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,2015,3.647058824,1,1,0,0,0,0,0,0,0,0,0,0,0,1
112138,2294449,22 Jump Street (2014),Action|Comedy|Crime,2014,3.684210526,1,0,0,0,1,1,0,0,0,0,0,0,0,0
112175,1646971,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,2014,3.766666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0
112183,2562232,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,2014,3.346153846,0,0,0,0,1,0,0,1,0,0,0,0,0,0
112290,1065073,Boyhood (2014),Drama,2014,3.823529412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112552,2582802,Whiplash (2014),Drama,2014,4.039473684,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112556,2267998,Gone Girl (2014),Drama|Thriller,2014,3.716216216,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112623,2103281,Dawn of the Planet of the Apes (2014),Sci-Fi,2014,3.433333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112852,2015381,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,2014,4.050847458,1,1,0,0,0,0,0,0,0,0,0,0,1,0
114180,1790864,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,2014,2.9375,1,0,0,0,0,0,0,0,0,0,1,0,1,0
114662,2179136,American Sniper (2014),Action,2014,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114935,2397535,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,2014,3.9,1,0,0,0,0,0,0,0,0,0,1,0,1,1
115149,2911666,John Wick (2014),Action|Thriller,2014,3.844827586,1,0,0,0,0,0,0,0,0,0,0,0,0,1
115210,2713180,Fury (2014),Action|Drama,2014,3.769230769,1,0,0,0,0,0,0,1,0,0,0,0,0,0
115569,2872718,Nightcrawler (2014),Crime|Drama|Thriller,2014,4.166666667,0,0,0,0,0,1,0,1,0,0,0,0,0,1
115617,2245084,Big Hero 6 (2014),Action|Animation|Comedy,2014,3.853658537,1,0,1,0,1,0,0,0,0,0,0,0,0,0
115713,470752,Ex Machina (2015),Drama|Sci-Fi|Thriller,2015,3.910714286,0,0,0,0,0,0,0,1,0,0,0,0,1,1
116797,2084970,The Imitation Game (2014),Drama|Thriller,2014,4.02,0,0,0,0,0,0,0,1,0,0,0,0,0,1
116823,1951265,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,2014,3.869565217,0,1,0,0,0,0,0,0,0,0,0,0,1,1
116897,3011894,Wild Tales (2014),Comedy|Drama|Thriller,2014,4.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1
117176,2980516,The Theory of Everything (2014),Drama|Romance,2014,3.705882353,0,0,0,0,0,0,0,1,0,0,0,1,0,0
117529,369610,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,2015,3.260869565,1,1,0,0,0,0,0,1,0,0,0,0,1,1
117590,2170439,Horrible Bosses 2 (2014),Comedy|Crime,2014,3.636363636,0,0,0,0,1,1,0,0,0,0,0,0,0,0
118696,2310332,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,2014,3.416666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
119141,2788710,The Interview (2014),Action|Comedy,2014,3.458333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0
119145,2802144,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,2015,3.986111111,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120466,1823672,Chappie (2015),Action|Thriller,2015,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1
122882,1392190,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,2015,3.819148936,1,1,0,0,0,0,0,0,0,0,0,0,1,1
122886,2488496,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi,2015,3.853658537,1,1,0,0,0,0,0,0,1,0,0,0,1,0
122892,2395427,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,2015,3.518518519,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122900,478970,Ant-Man (2015),Action|Adventure|Sci-Fi,2015,3.722222222,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122904,1431045,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,2016,3.833333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0
122906,1825683,Black Panther (2017),Action|Adventure|Sci-Fi,2017,3.727272727,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122912,4154756,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,2018,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122916,3501632,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,2017,4.025,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122918,3896198,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,2017,3.925925926,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122920,3498820,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,2016,3.613636364,1,0,0,0,0,0,0,0,0,0,0,0,1,1
122922,1211837,Doctor Strange (2016),Action|Adventure|Sci-Fi,2016,3.704545455,1,1,0,0,0,0,0,0,0,0,0,0,1,0
122924,3385516,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,2016,3.071428571,1,1,0,0,0,0,0,0,1,0,0,0,1,0
